iteration	job_id	seed	score	location	menu	equipment	contract	capital	manager_skill	budget	cash	debt	reputation	days	game_over	reason
9	229b6847	1781137306	-127941.63	university	speed	specialized	monthly	leveraged	5	10000	-14856.97	117100.00	40.00	2	True	Bankruptcy: deeply negative cash
10	229b6847	1781137307	2701.79	university	everyday	specialized	spot	all-equity	5	10000	-1551.81	0.00	14.40	247	True	Reputation collapse (< 15)
11	229b6847	1781137308	-116477.08	office	everyday	manual	direct	leveraged	5	10000	-5291.36	117100.00	55.50	28	True	Bankruptcy: deeply negative cash
12	229b6847	1781137309	-135618.62	mall	gourmet	automated	direct	leveraged	5	10000	-24034.23	117100.00	55.00	2	True	Bankruptcy: deeply negative cash
13	229b6847	1781137310	45571.31	suburban	speed	automated	direct	all-equity	5	10000	29501.52	0.00	88.00	361	True	Completed 360 days
14	229b6847	1781137311	-138068.03	office	gourmet	automated	monthly	leveraged	5	10000	-26641.68	117100.00	56.50	2	True	Bankruptcy: deeply negative cash
15	229b6847	1781137312	-151436.05	suburban	gourmet	manual	coop	max-debt	5	10000	-20051.33	136600.00	52.00	2	True	Bankruptcy: deeply negative cash
16	229b6847	1781137313	51764.61	mall	sweet	automated	monthly	all-equity	5	10000	47610.34	0.00	14.00	159	True	Reputation collapse (< 15)
17	229b6847	1781137314	-153213.86	urban	gourmet	manual	coop	max-debt	5	10000	-21839.55	136600.00	52.00	2	True	Bankruptcy: deeply negative cash
18	229b6847	1781137315	-127589.71	university	everyday	specialized	spot	leveraged	5	10000	-15359.01	117100.00	48.50	2	True	Bankruptcy: deeply negative cash
19	229b6847	1781137316	-153422.44	urban	speed	manual	direct	max-debt	5	10000	-22236.38	136600.00	54.00	2	True	Bankruptcy: deeply negative cash
20	229b6847	1781137317	-130200.38	suburban	sweet	specialized	spot	leveraged	5	10000	-17012.96	117100.00	39.00	2	True	Bankruptcy: deeply negative cash
21	229b6847	1781137318	-128795.48	suburban	speed	specialized	monthly	leveraged	5	10000	-16705.85	117100.00	50.00	2	True	Bankruptcy: deeply negative cash
22	229b6847	1781137319	36804.44	suburban	gourmet	manual	spot	all-equity	5	10000	22134.26	0.00	74.50	361	True	Completed 360 days
23	229b6847	1781137320	-151437.25	suburban	sweet	manual	coop	max-debt	5	10000	-19997.59	136600.00	51.50	2	True	Bankruptcy: deeply negative cash
24	229b6847	1781137321	-65478.80	office	sweet	specialized	direct	balanced	5	10000	-5131.51	67800.00	60.00	98	True	Bankruptcy: deeply negative cash
25	229b6847	1781137322	-168598.53	suburban	everyday	specialized	coop	max-debt	5	10000	-37008.84	136600.00	50.00	2	True	Bankruptcy: deeply negative cash
26	229b6847	1781137323	4433.71	office	gourmet	automated	monthly	all-equity	5	10000	-5375.16	0.00	57.50	267	True	Bankruptcy: deeply negative cash
27	229b6847	1781137324	-125655.08	mall	gourmet	specialized	direct	leveraged	5	10000	-13830.94	117100.00	52.50	2	True	Bankruptcy: deeply negative cash
28	229b6847	1781137325	1585.90	university	sweet	automated	spot	all-equity	5	10000	-3121.85	0.00	14.50	256	True	Reputation collapse (< 15)
29	229b6847	1781137326	-177645.18	suburban	everyday	automated	direct	max-debt	5	10000	-46560.09	136600.00	55.00	2	True	Bankruptcy: deeply negative cash
30	229b6847	1781137327	-176440.40	mall	speed	automated	spot	max-debt	5	10000	-45361.47	136600.00	55.00	2	True	Bankruptcy: deeply negative cash
31	229b6847	1781137328	-37252.77	mall	gourmet	specialized	spot	balanced	5	10000	29925.11	69600.00	10.50	62	True	Reputation collapse (< 15)
32	229b6847	1781137329	-175902.32	mall	gourmet	automated	monthly	max-debt	5	10000	-45120.22	136600.00	58.00	2	True	Bankruptcy: deeply negative cash
33	229b6847	1781137330	-1376.03	university	speed	specialized	monthly	all-equity	5	10000	-5353.17	0.00	13.50	242	True	Reputation collapse (< 15)
34	229b6847	1781137331	1441.95	office	gourmet	manual	coop	all-equity	5	10000	-5305.77	0.00	41.00	250	True	Bankruptcy: deeply negative cash
35	229b6847	1781137332	-77663.17	urban	everyday	automated	spot	balanced	5	10000	-10302.95	69600.00	14.68	62	True	Reputation collapse (< 15)
36	229b6847	1781137333	-121121.54	urban	gourmet	manual	coop	leveraged	5	10000	-11336.80	114200.00	39.00	32	True	Bankruptcy: deeply negative cash
37	229b6847	1781137334	-131328.86	urban	speed	specialized	spot	leveraged	5	10000	-19199.36	117100.00	49.50	2	True	Bankruptcy: deeply negative cash
38	229b6847	1781137335	-154463.48	urban	sweet	manual	spot	max-debt	5	10000	-22732.94	136600.00	48.50	2	True	Bankruptcy: deeply negative cash
39	229b6847	1781137336	-131068.69	urban	sweet	specialized	coop	leveraged	5	10000	-18987.43	117100.00	50.00	2	True	Bankruptcy: deeply negative cash
40	229b6847	1781137337	-126628.89	university	sweet	specialized	coop	leveraged	5	10000	-14497.78	117100.00	49.50	2	True	Bankruptcy: deeply negative cash
41	229b6847	1781137338	-151768.50	office	speed	manual	coop	max-debt	5	10000	-20383.67	136600.00	52.00	2	True	Bankruptcy: deeply negative cash
42	229b6847	1781137339	68460.87	mall	speed	automated	spot	all-equity	5	10000	64016.87	0.00	14.50	159	True	Reputation collapse (< 15)
43	229b6847	1781137340	-172103.16	urban	gourmet	specialized	monthly	max-debt	5	10000	-39519.08	136600.00	40.00	2	True	Bankruptcy: deeply negative cash
44	229b6847	1781137341	-69296.49	mall	sweet	automated	monthly	balanced	5	10000	-5842.95	67800.00	23.50	97	True	Bankruptcy: deeply negative cash
45	229b6847	1781137342	-70200.09	urban	gourmet	automated	direct	balanced	5	10000	-5543.61	69600.00	38.50	69	True	Bankruptcy: deeply negative cash
46	229b6847	1781137343	-69150.69	office	gourmet	manual	coop	balanced	5	10000	-7354.49	67800.00	49.50	104	True	Bankruptcy: deeply negative cash
47	229b6847	1781137344	-130344.81	office	sweet	specialized	monthly	leveraged	5	10000	-17255.99	117100.00	40.00	2	True	Bankruptcy: deeply negative cash
48	229b6847	1781137345	-63437.07	suburban	gourmet	specialized	monthly	balanced	5	10000	-5507.04	66000.00	60.00	122	True	Bankruptcy: deeply negative cash
49	229b6847	1781137346	-117991.73	suburban	sweet	manual	spot	leveraged	5	10000	-5844.17	117100.00	47.50	15	True	Bankruptcy: deeply negative cash
50	229b6847	1781137347	-118914.93	university	speed	manual	monthly	leveraged	5	10000	-6859.03	117100.00	49.00	14	True	Bankruptcy: deeply negative cash
51	229b6847	1781137348	-128325.54	office	speed	specialized	direct	leveraged	5	10000	-16696.28	117100.00	54.50	2	True	Bankruptcy: deeply negative cash
52	229b6847	1781137349	-118528.75	urban	sweet	manual	monthly	leveraged	5	10000	-7075.54	117100.00	54.50	13	True	Bankruptcy: deeply negative cash
53	229b6847	1781137350	-63103.61	suburban	gourmet	manual	coop	balanced	5	10000	-5558.02	66000.00	65.50	129	True	Bankruptcy: deeply negative cash
54	229b6847	1781137351	-64340.87	office	speed	manual	spot	balanced	5	10000	-5671.42	66000.00	56.00	122	True	Bankruptcy: deeply negative cash
55	229b6847	1781137352	13048.72	urban	sweet	manual	monthly	all-equity	5	10000	3913.87	0.00	26.00	361	True	Completed 360 days
56	229b6847	1781137353	-70324.51	mall	speed	automated	monthly	balanced	5	10000	-5323.86	69600.00	33.50	73	True	Bankruptcy: deeply negative cash
57	229b6847	1781137354	-118716.78	suburban	speed	manual	monthly	leveraged	5	10000	-7069.81	117100.00	53.00	14	True	Bankruptcy: deeply negative cash
58	229b6847	1781137355	-178523.83	suburban	everyday	automated	coop	max-debt	5	10000	-47482.49	136600.00	55.50	2	True	Bankruptcy: deeply negative cash
59	229b6847	1781137356	-126376.83	university	sweet	specialized	direct	leveraged	5	10000	-14491.31	117100.00	52.00	2	True	Bankruptcy: deeply negative cash
60	229b6847	1781137357	-179830.15	urban	speed	automated	direct	max-debt	5	10000	-49298.30	136600.00	60.50	2	True	Bankruptcy: deeply negative cash
61	229b6847	1781137358	-154479.92	urban	gourmet	manual	spot	max-debt	5	10000	-23049.42	136600.00	51.50	2	True	Bankruptcy: deeply negative cash
62	229b6847	1781137359	-152730.49	office	speed	manual	spot	max-debt	5	10000	-21297.20	136600.00	51.50	2	True	Bankruptcy: deeply negative cash
63	229b6847	1781137360	13869.32	urban	speed	specialized	coop	all-equity	5	10000	9121.71	0.00	9.50	242	True	Reputation collapse (< 15)
64	229b6847	1781137361	-72215.77	university	everyday	specialized	monthly	balanced	5	10000	-5357.42	69600.00	20.50	77	True	Bankruptcy: deeply negative cash
65	229b6847	1781137362	-64155.16	suburban	speed	manual	monthly	balanced	5	10000	-6659.04	66000.00	66.00	122	True	Bankruptcy: deeply negative cash
66	229b6847	1781137363	-68961.94	suburban	speed	specialized	direct	balanced	5	10000	-5921.24	69600.00	53.50	87	True	Bankruptcy: deeply negative cash
67	229b6847	1781137364	-69030.87	office	sweet	automated	monthly	balanced	5	10000	-5582.91	69600.00	53.50	63	True	Bankruptcy: deeply negative cash
68	229b6847	1781137365	-69642.58	suburban	everyday	automated	monthly	balanced	5	10000	-8028.60	69600.00	67.00	87	True	Bankruptcy: deeply negative cash
69	229b6847	1781137366	45120.17	suburban	speed	manual	monthly	all-equity	5	10000	32230.73	0.00	68.00	361	True	Completed 360 days
70	229b6847	1781137367	-72323.37	university	gourmet	automated	spot	balanced	5	10000	-5628.41	71400.00	40.50	56	True	Bankruptcy: deeply negative cash
71	229b6847	1781137368	-118294.33	office	gourmet	manual	spot	leveraged	5	10000	-6612.08	117100.00	52.00	17	True	Bankruptcy: deeply negative cash
72	229b6847	1781137369	-168740.60	suburban	sweet	specialized	coop	max-debt	5	10000	-37153.82	136600.00	50.00	2	True	Bankruptcy: deeply negative cash
73	229b6847	1781137370	-68487.63	mall	sweet	specialized	direct	balanced	5	10000	-6600.36	66000.00	19.50	122	True	Bankruptcy: deeply negative cash
74	229b6847	1781137371	-168959.75	office	speed	specialized	monthly	max-debt	5	10000	-37427.50	136600.00	50.50	2	True	Bankruptcy: deeply negative cash
75	229b6847	1781137372	-72174.15	office	everyday	specialized	spot	balanced	5	10000	-7006.39	69600.00	37.50	62	True	Bankruptcy: deeply negative cash
76	229b6847	1781137373	-118795.55	urban	sweet	manual	spot	leveraged	5	10000	-6972.56	117100.00	50.50	13	True	Bankruptcy: deeply negative cash
77	229b6847	1781137374	-138319.84	office	sweet	automated	direct	leveraged	5	10000	-27086.51	117100.00	58.50	2	True	Bankruptcy: deeply negative cash
78	229b6847	1781137375	57606.79	mall	sweet	manual	monthly	all-equity	5	10000	53456.58	0.00	14.50	190	True	Reputation collapse (< 15)
79	229b6847	1781137376	11884.69	mall	sweet	automated	monthly	all-equity	5	10000	6852.52	0.00	14.50	223	True	Reputation collapse (< 15)
80	229b6847	1781137377	-169415.57	suburban	sweet	specialized	spot	max-debt	5	10000	-37429.47	136600.00	46.00	2	True	Bankruptcy: deeply negative cash
81	229b6847	1781137378	5243.79	suburban	speed	automated	coop	all-equity	5	10000	-6080.30	0.00	80.50	229	True	Bankruptcy: deeply negative cash
82	229b6847	1781137379	-170613.70	urban	speed	specialized	direct	max-debt	5	10000	-39282.53	136600.00	52.50	2	True	Bankruptcy: deeply negative cash
83	229b6847	1781137380	96475.23	suburban	sweet	manual	coop	all-equity	5	10000	82126.11	0.00	73.00	361	True	Completed 360 days
84	229b6847	1781137381	-68794.49	office	speed	manual	coop	balanced	5	10000	-5984.67	69600.00	60.50	77	True	Bankruptcy: deeply negative cash
85	229b6847	1781137382	-70015.52	office	sweet	specialized	monthly	balanced	5	10000	-5692.76	69600.00	43.36	85	True	Bankruptcy: deeply negative cash
86	229b6847	1781137383	-118393.72	suburban	gourmet	manual	spot	leveraged	5	10000	-6735.20	117100.00	52.50	14	True	Bankruptcy: deeply negative cash
87	229b6847	1781137384	-128540.84	suburban	speed	specialized	coop	leveraged	5	10000	-16158.52	117100.00	47.00	2	True	Bankruptcy: deeply negative cash
88	229b6847	1781137385	7094.88	suburban	sweet	specialized	monthly	all-equity	5	10000	-5200.25	0.00	62.98	351	True	Bankruptcy: deeply negative cash
89	229b6847	1781137386	-127476.08	mall	sweet	specialized	spot	leveraged	5	10000	-15293.07	117100.00	49.00	2	True	Bankruptcy: deeply negative cash
90	229b6847	1781137387	-66633.59	suburban	gourmet	specialized	coop	balanced	5	10000	-5064.94	69600.00	68.00	89	True	Bankruptcy: deeply negative cash
91	229b6847	1781137388	5144.97	office	sweet	automated	direct	all-equity	5	10000	-5736.53	0.00	62.50	302	True	Bankruptcy: deeply negative cash
92	229b6847	1781137389	-176471.60	university	gourmet	automated	coop	max-debt	5	10000	-45136.98	136600.00	52.50	2	True	Bankruptcy: deeply negative cash
93	229b6847	1781137390	-126992.36	university	everyday	specialized	coop	leveraged	5	10000	-14853.76	117100.00	49.50	2	True	Bankruptcy: deeply negative cash
94	229b6847	1781137391	51580.76	urban	sweet	manual	coop	all-equity	5	10000	42316.15	0.00	23.00	361	True	Completed 360 days
95	229b6847	1781137392	-136535.12	university	everyday	automated	monthly	leveraged	5	10000	-24752.73	117100.00	53.00	2	True	Bankruptcy: deeply negative cash
96	229b6847	1781137393	-248.18	urban	sweet	specialized	spot	all-equity	5	10000	-5014.66	0.00	15.50	214	True	Bankruptcy: deeply negative cash
97	229b6847	1781137394	-4534.71	urban	everyday	automated	direct	all-equity	5	10000	-9715.22	0.00	23.00	212	True	Bankruptcy: deeply negative cash
98	229b6847	1781137395	-171164.63	urban	gourmet	specialized	spot	max-debt	5	10000	-39538.34	136600.00	49.50	2	True	Bankruptcy: deeply negative cash
99	229b6847	1781137396	554.26	university	sweet	specialized	spot	all-equity	5	10000	-5189.95	0.00	32.00	228	True	Bankruptcy: deeply negative cash
100	229b6847	1781137397	-128197.21	suburban	everyday	specialized	direct	leveraged	5	10000	-16364.40	117100.00	52.50	2	True	Bankruptcy: deeply negative cash
101	229b6847	1781137398	-27437.54	mall	sweet	specialized	spot	balanced	5	10000	33904.62	66000.00	14.00	141	True	Reputation collapse (< 15)
102	229b6847	1781137399	-67608.60	office	sweet	automated	direct	balanced	5	10000	-7993.29	66000.00	45.00	122	True	Bankruptcy: deeply negative cash
103	229b6847	1781137400	-73999.87	mall	speed	automated	monthly	balanced	5	10000	-8497.99	69600.00	28.50	69	True	Bankruptcy: deeply negative cash
104	229b6847	1781137401	-154364.44	urban	speed	manual	coop	max-debt	5	10000	-22926.21	136600.00	51.50	2	True	Bankruptcy: deeply negative cash
105	229b6847	1781137402	-140021.45	urban	everyday	automated	direct	leveraged	5	10000	-28735.58	117100.00	58.00	2	True	Bankruptcy: deeply negative cash
106	229b6847	1781137403	-71417.47	urban	speed	specialized	coop	balanced	5	10000	-5016.83	69600.00	25.00	63	True	Bankruptcy: deeply negative cash
107	229b6847	1781137404	46998.54	mall	everyday	automated	monthly	all-equity	5	10000	43804.38	0.00	14.50	122	True	Reputation collapse (< 15)
108	229b6847	1781137405	-130450.62	urban	gourmet	specialized	direct	leveraged	5	10000	-18622.30	117100.00	52.50	2	True	Bankruptcy: deeply negative cash
109	229b6847	1781137406	-72282.02	urban	speed	specialized	direct	balanced	5	10000	-7822.05	69600.00	39.00	88	True	Bankruptcy: deeply negative cash
110	229b6847	1781137407	6409.22	university	speed	specialized	direct	all-equity	5	10000	2133.01	0.00	14.50	248	True	Reputation collapse (< 15)
111	229b6847	1781137408	-137489.37	suburban	speed	automated	direct	leveraged	5	10000	-26256.89	117100.00	58.50	2	True	Bankruptcy: deeply negative cash
112	229b6847	1781137409	4346.81	suburban	sweet	automated	spot	all-equity	5	10000	-8155.40	0.00	83.00	250	True	Bankruptcy: deeply negative cash
113	229b6847	1781137410	-116567.75	office	gourmet	manual	coop	leveraged	5	10000	-5011.17	117100.00	51.50	25	True	Bankruptcy: deeply negative cash
114	229b6847	1781137411	-129537.36	office	speed	specialized	coop	leveraged	5	10000	-17097.88	117100.00	46.50	2	True	Bankruptcy: deeply negative cash
115	229b6847	1781137412	-177021.21	university	speed	automated	direct	max-debt	5	10000	-45230.71	136600.00	48.00	2	True	Bankruptcy: deeply negative cash
116	229b6847	1781137413	-178108.74	suburban	sweet	automated	monthly	max-debt	5	10000	-47120.81	136600.00	56.00	2	True	Bankruptcy: deeply negative cash
117	229b6847	1781137414	-68754.63	office	sweet	specialized	spot	balanced	5	10000	-6675.01	67800.00	45.50	92	True	Bankruptcy: deeply negative cash
118	229b6847	1781137415	-126822.42	mall	speed	specialized	monthly	leveraged	5	10000	-14438.14	117100.00	47.00	2	True	Bankruptcy: deeply negative cash
119	229b6847	1781137416	-148921.92	mall	gourmet	manual	coop	max-debt	5	10000	-17449.24	136600.00	51.00	2	True	Bankruptcy: deeply negative cash
120	229b6847	1781137417	-137059.83	suburban	gourmet	automated	direct	leveraged	5	10000	-25830.08	117100.00	58.50	2	True	Bankruptcy: deeply negative cash
121	229b6847	1781137418	1582.72	office	everyday	automated	direct	all-equity	5	10000	-5766.56	0.00	52.00	212	True	Bankruptcy: deeply negative cash
122	229b6847	1781137419	-178893.59	office	sweet	automated	spot	max-debt	5	10000	-47566.74	136600.00	52.50	2	True	Bankruptcy: deeply negative cash
123	229b6847	1781137420	3244.63	suburban	everyday	specialized	monthly	all-equity	5	10000	-8199.69	0.00	78.50	242	True	Bankruptcy: deeply negative cash
124	229b6847	1781137421	-138436.85	suburban	sweet	automated	spot	leveraged	5	10000	-26852.29	117100.00	55.00	2	True	Bankruptcy: deeply negative cash
125	229b6847	1781137422	36914.75	mall	speed	automated	monthly	all-equity	5	10000	33130.23	0.00	14.00	155	True	Reputation collapse (< 15)
126	229b6847	1781137423	103575.20	mall	gourmet	automated	spot	all-equity	5	10000	99293.51	0.00	14.00	118	True	Reputation collapse (< 15)
127	229b6847	1781137424	17027.02	university	gourmet	specialized	direct	all-equity	5	10000	11071.02	0.00	14.50	313	True	Reputation collapse (< 15)
128	229b6847	1781137425	-55828.59	mall	gourmet	manual	spot	balanced	5	10000	6355.38	66000.00	14.50	124	True	Reputation collapse (< 15)
129	229b6847	1781137426	-74214.12	office	sweet	specialized	coop	balanced	5	10000	-10813.46	67800.00	34.34	92	True	Bankruptcy: deeply negative cash
130	229b6847	1781137427	-136623.28	university	everyday	automated	monthly	leveraged	5	10000	-24839.16	117100.00	53.00	2	True	Bankruptcy: deeply negative cash
131	229b6847	1781137428	65699.45	university	speed	manual	spot	all-equity	5	10000	61771.80	0.00	14.50	182	True	Reputation collapse (< 15)
132	229b6847	1781137429	-117131.08	university	sweet	manual	coop	leveraged	5	10000	-5028.63	117100.00	47.50	22	True	Bankruptcy: deeply negative cash
133	229b6847	1781137430	-69714.31	mall	speed	manual	spot	balanced	5	10000	-5496.05	67800.00	23.00	95	True	Bankruptcy: deeply negative cash
134	229b6847	1781137431	-73730.63	university	speed	automated	direct	balanced	5	10000	-7698.83	69600.00	29.50	62	True	Bankruptcy: deeply negative cash
135	229b6847	1781137432	-130289.73	urban	sweet	specialized	direct	leveraged	5	10000	-18459.39	117100.00	52.50	2	True	Bankruptcy: deeply negative cash
136	229b6847	1781137433	-63313.44	suburban	sweet	manual	spot	balanced	5	10000	-8485.71	64200.00	65.50	159	True	Bankruptcy: deeply negative cash
